revision;file;nodeIdentifier1;nodeIdentifier2
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/src/java/org/apache/lucene/search/FieldCache.java;public abstract TermsEnum getTermsEnum();public abstract TermsEnum getTermsEnum()
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/src/java/org/apache/lucene/search/FieldCache.java;public abstract PackedInts.Reader getDocToOrd();public abstract PackedInts.Reader getDocToOrd()
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/solr/src/test/org/apache/solr/handler/FieldAnalysisRequestHandlerTest.java;@BeforeClass  public static void beforeClass() throws Exception ;@BeforeClass  public static void beforeClass() throws Exception 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java;private IndexReader reader;private IndexReader reader
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java;private Directory directory;private Directory directory
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/src/test/org/apache/lucene/util/automaton/TestUTF32ToUTF8.java;private static boolean isSurrogate(int code) ;private static boolean isSurrogate(int code) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/contrib/queries/src/test/org/apache/lucene/search/DuplicateFilterTest.java;private void addDoc(RandomIndexWriter writer, String url, String text, String date) throws IOException	;private void addDoc(RandomIndexWriter writer, String url, String text, String date) throws IOException	
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/src/java/org/apache/lucene/search/PhraseScorer.java;PhraseScorer(Weight weight, PhraseQuery.PostingsAndFreq[] postings,      Similarity similarity, byte[] norms) ;PhraseScorer(Weight weight, PhraseQuery.PostingsAndFreq[] postings,      Similarity similarity, byte[] norms) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/src/test/org/apache/lucene/search/TestRegexpQuery.java;private IndexReader reader;private IndexReader reader
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_2ede7_249fd/rev_2ede7-249fd.revisions;/lucene/src/test/org/apache/lucene/search/TestRegexpQuery.java;private Directory directory;private Directory directory
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_9e8e1/rev_2f90f-9e8e1.revisions;/src/java/org/apache/cassandra/io/sstable/SSTableIdentityIterator.java;private final boolean validateColumns;private final boolean validateColumns
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_9e8e1/rev_2f90f-9e8e1.revisions;/src/java/org/apache/cassandra/db/ColumnFamilyStore.java;public String getTempSSTablePath(String directory, String version)    ;public String getTempSSTablePath(String directory, String version)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_9e8e1/rev_2f90f-9e8e1.revisions;/test/unit/org/apache/cassandra/db/ColumnFamilyStoreTest.java;@Test    public void testLargeScan() throws IOException    ;@Test    public void testLargeScan() throws IOException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_9e8e1/rev_2f90f-9e8e1.revisions;/src/java/org/apache/cassandra/db/DeletedColumn.java;@Override    public void validateFields(CFMetaData metadata) throws MarshalException    ;@Override    public void validateFields(CFMetaData metadata) throws MarshalException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_9e8e1/rev_2f90f-9e8e1.revisions;/src/java/org/apache/cassandra/service/AntiEntropyService.java;private transient DecoratedKey lastKey;private transient DecoratedKey lastKey
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_c948f/rev_2f90f-c948f.revisions;/src/java/org/apache/cassandra/io/sstable/SSTableIdentityIterator.java;private final boolean validateColumns;private final boolean validateColumns
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_c948f/rev_2f90f-c948f.revisions;/test/unit/org/apache/cassandra/db/ColumnFamilyStoreTest.java;@Test    public void testLargeScan() throws IOException    ;@Test    public void testLargeScan() throws IOException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_c948f/rev_2f90f-c948f.revisions;/src/java/org/apache/cassandra/db/DeletedColumn.java;@Override    public void validateFields(CFMetaData metadata) throws MarshalException    ;@Override    public void validateFields(CFMetaData metadata) throws MarshalException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_2f90f_c948f/rev_2f90f-c948f.revisions;/src/java/org/apache/cassandra/service/AntiEntropyService.java;private transient DecoratedKey lastKey;private transient DecoratedKey lastKey
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_3c2b9_d70ab/rev_3c2b9-d70ab.revisions;/projects/OG-Master/src/main/java/com/opengamma/master/historicaltimeseries/impl/EHCachingHistoricalTimeSeriesResolver.java;private boolean _haveResult;private boolean _haveResult
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_3c2b9_d70ab/rev_3c2b9-d70ab.revisions;/projects/OG-Master/src/main/java/com/opengamma/master/historicaltimeseries/impl/EHCachingHistoricalTimeSeriesResolver.java;public HistoricalTimeSeriesResolutionResult getResult(ThreadLocalWorker delegate) ;public HistoricalTimeSeriesResolutionResult getResult(ThreadLocalWorker delegate) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_3d930_583ac/rev_3d930-583ac.revisions;/test/unit/org/apache/cassandra/db/CompactionsTest.java;@Test    public void testEchoedRow() throws IOException, ExecutionException, InterruptedException    ;@Test    public void testEchoedRow() throws IOException, ExecutionException, InterruptedException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_3f05a_a4020/rev_3f05a-a4020.revisions;/src/main/java/org/junit/matchers/JUnitMatchers.java;@Deprecated	public static <T> Matcher<Iterable<T>> each(final Matcher<T> elementMatcher) ;@Deprecated	public static <T> Matcher<Iterable<T>> each(final Matcher<T> elementMatcher) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_3f05a_a4020/rev_3f05a-a4020.revisions;/src/main/java/org/junit/matchers/JUnitMatchers.java;public static <T> CombinableMatcher<T> both(Matcher<T> matcher) ;public static <T> CombinableMatcher<T> both(Matcher<T> matcher) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_3f05a_a4020/rev_3f05a-a4020.revisions;/src/main/java/org/junit/matchers/JUnitMatchers.java;public static <T> CombinableMatcher<T> either(Matcher<T> matcher) ;public static <T> CombinableMatcher<T> either(Matcher<T> matcher) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_4b00e_e63cb/rev_4b00e-e63cb.revisions;/subprojects/core-impl/src/main/groovy/org/gradle/api/internal/artifacts/repositories/legacy/IvyDependencyResolverAdapter.java;public void resolveArtifact(ModuleVersionArtifactMetaData artifact, ModuleSource moduleSource, BuildableArtifactResolveResult result) ;public void resolveArtifact(ModuleVersionArtifactMetaData artifact, ModuleSource moduleSource, BuildableArtifactResolveResult result) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_4b00e_e63cb/rev_4b00e-e63cb.revisions;/subprojects/core-impl/src/main/groovy/org/gradle/api/internal/artifacts/repositories/legacy/IvyDependencyResolverAdapter.java;private Artifact createIvyArtifact(ModuleVersionArtifactMetaData artifact) ;private Artifact createIvyArtifact(ModuleVersionArtifactMetaData artifact) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_4f3a9_bd889/rev_4f3a9-bd889.revisions;/test/unit/org/apache/cassandra/db/compaction/AntiCompactionTest.java;@After    public void truncateCF()    ;@After    public void truncateCF()    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_5c596_98fc3/rev_5c596-98fc3.revisions;/test/unit/voldemort/server/protocol/admin/AsyncOperationTest.java;public void testAsyncOperationService() throws Exception ;public void testAsyncOperationService() throws Exception 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_6af41_0d506/rev_6af41-0d506.revisions;/src/main/java/redis/clients/jedis/PipelineBase.java;public Response<Double> hincrByFloat(String key, String field, double value) ;public Response<Double> hincrByFloat(String key, String field,	    double increment) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_6af41_0d506/rev_6af41-0d506.revisions;/src/main/java/redis/clients/jedis/PipelineBase.java;public Response<Double> hincrByFloat(byte[] key, byte[] field, double value) ;public Response<Double> hincrByFloat(byte[] key, byte[] field,	    double increment) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_6af41_0d506/rev_6af41-0d506.revisions;/src/main/java/redis/clients/jedis/PipelineBase.java;public Response<Double> incrByFloat(String key, double value) ;public Response<Double> incrByFloat(String key, double increment) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_6af41_0d506/rev_6af41-0d506.revisions;/src/main/java/redis/clients/jedis/PipelineBase.java;public Response<Double> incrByFloat(byte[] key, double value) ;public Response<Double> incrByFloat(byte[] key, double increment) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6b63d_ed2ea/rev_6b63d-ed2ea.revisions;/projects/OG-Financial/src/com/opengamma/financial/analytics/model/swap/FixedFloatSwapFunction.java;protected Currency getCurrencyForTarget(final Security targetSecurity) ;protected Currency getCurrencyForTarget(final Security targetSecurity) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6fcd1_f2152/rev_6fcd1-f2152.revisions;/src/java/org/apache/cassandra/hadoop/BulkRecordWriter.java;public ExternalClient(String hostlist, int port, String username, String password)        ;public ExternalClient(String hostlist, int port, String username, String password)        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_7e1ad_6843b/rev_7e1ad-6843b.revisions;/src/java/org/apache/cassandra/repair/SnapshotTask.java;public void onFailure(InetAddress from)        ;public void onFailure(InetAddress from)        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cloudify/revisions/rev_8a76f_9559c/rev_8a76f-9559c.revisions;/esc/src/main/java/org/cloudifysource/esc/driver/provisioning/jclouds/softlayer/SoftlayerProvisioningDriver.java;@Override    public void setConfig(final ComputeDriverConfiguration configuration) throws CloudProvisioningException ;@Override    public void setConfig(final ComputeDriverConfiguration configuration) throws CloudProvisioningException 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cloudify/revisions/rev_8a76f_9559c/rev_8a76f-9559c.revisions;/esc/src/main/java/org/cloudifysource/esc/driver/provisioning/ElasticMachineProvisioningCloudifyAdapter.java;private static final long START_MACHINE_FAILURE_THROTTLING_TIMEOUT_SEC ;private static final long START_MACHINE_FAILURE_THROTTLING_TIMEOUT_SEC 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cloudify/revisions/rev_8a76f_9559c/rev_8a76f-9559c.revisions;/esc/src/main/java/org/cloudifysource/esc/driver/provisioning/ElasticMachineProvisioningCloudifyAdapter.java;private RateLimiter exceptionThrottler;private RateLimiter exceptionThrottler
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_8efd3_99f0c/rev_8efd3-99f0c.revisions;/src/java/org/apache/cassandra/db/ColumnFamilyStore.java;private static Map<Descriptor,Set<Component>> files(String keyspace, final String columnFamily, final boolean includeCompacted, final boolean includeTemporary)    ;private static Map<Descriptor,Set<Component>> files(String keyspace, final String columnFamily, final boolean includeCompacted, final boolean includeTemporary)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9baae_3aa03/rev_9baae-3aa03.revisions;/src/java/org/apache/cassandra/metrics/KeyspaceMetrics.java;public final Gauge<Integer> pendingFlushes;public final Gauge<Integer> pendingFlushes
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9c8d9_9719b/rev_9c8d9-9719b.revisions;/src/java/org/apache/cassandra/net/OutboundTcpConnection.java;void closeSocket(boolean destroyThread)    ;void closeSocket(boolean destroyThread)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9d06e_07dc6/rev_9d06e-07dc6.revisions;/src/java/org/apache/cassandra/db/marshal/ListType.java;static int compareListOrSet(AbstractType<?> elementsComparator, ByteBuffer o1, ByteBuffer o2)    ;static int compareListOrSet(AbstractType<?> elementsComparator, ByteBuffer o1, ByteBuffer o2)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9d06e_07dc6/rev_9d06e-07dc6.revisions;/src/java/org/apache/cassandra/db/marshal/MapType.java;@Override    public int compare(ByteBuffer o1, ByteBuffer o2)    ;@Override    public int compare(ByteBuffer o1, ByteBuffer o2)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_9e387_bd369/rev_9e387-bd369.revisions;/subprojects/cpp/src/main/groovy/org/gradle/nativebinaries/toolchain/PlatformConfigurableToolChain.java;public void target(Platform platform, Action<? super ConfigurableToolChain> action);public void target(Platform platform, Action<? super ConfigurableToolChain> action)
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_9e387_bd369/rev_9e387-bd369.revisions;/subprojects/cpp/src/main/groovy/org/gradle/nativebinaries/toolchain/PlatformConfigurableToolChain.java;public void target(String platformName, Action<? super ConfigurableToolChain> action);public void target(String platformName, Action<? super ConfigurableToolChain> action)
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_9e387_bd369/rev_9e387-bd369.revisions;/subprojects/cpp/src/main/groovy/org/gradle/nativebinaries/toolchain/PlatformConfigurableToolChain.java;public void target(List<String> platformNames, Action<? super ConfigurableToolChain> action);public void target(List<String> platformNames, Action<? super ConfigurableToolChain> action)
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_9e387_bd369/rev_9e387-bd369.revisions;/subprojects/cpp/src/main/groovy/org/gradle/nativebinaries/toolchain/internal/gcc/AbstractGccCompatibleToolChain.java;public void target(String platformName, Action<? super ConfigurableToolChain> action) ;public void target(String platformName, Action<? super ConfigurableToolChain> action) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_9e387_bd369/rev_9e387-bd369.revisions;/subprojects/cpp/src/main/groovy/org/gradle/nativebinaries/toolchain/internal/gcc/AbstractGccCompatibleToolChain.java;public void target(List<String> platformNames, Action<? super ConfigurableToolChain> action) ;public void target(List<String> platformNames, Action<? super ConfigurableToolChain> action) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_9e387_bd369/rev_9e387-bd369.revisions;/subprojects/cpp/src/main/groovy/org/gradle/nativebinaries/toolchain/internal/gcc/AbstractGccCompatibleToolChain.java;public DefaultTargetPlatformConfiguration(Collection<String> targetPlatformNames, Action<? super ConfigurableToolChain> configurationAction) ;public DefaultTargetPlatformConfiguration(Collection<String> targetPlatformNames, Action<? super ConfigurableToolChain> configurationAction) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_13e71_71871/rev_13e71-71871.revisions;/projects/OG-Analytics/tests/unit/com/opengamma/financial/instrument/FixedIncomeInstrumentDefinitionVisitorTest.java;@Override    public String visitSwaptionCashFixedIborDefinition(SwaptionCashFixedIborDefinition swaption, T data) ;@Override    public String visitSwaptionCashFixedIborDefinition(final SwaptionCashFixedIborDefinition swaption, final T data) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_13e71_71871/rev_13e71-71871.revisions;/projects/OG-Analytics/tests/unit/com/opengamma/financial/instrument/FixedIncomeInstrumentDefinitionVisitorTest.java;@Override    public String visitSwaptionCashFixedIborDefinition(SwaptionCashFixedIborDefinition swaption) ;@Override    public String visitSwaptionCashFixedIborDefinition(final SwaptionCashFixedIborDefinition swaption) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_13e71_71871/rev_13e71-71871.revisions;/projects/OG-Analytics/tests/unit/com/opengamma/financial/instrument/FixedIncomeInstrumentDefinitionVisitorTest.java;@Override    public String visitSwaptionPhysicalFixedIborDefinition(SwaptionPhysicalFixedIborDefinition swaption, T data) ;@Override    public String visitSwaptionPhysicalFixedIborDefinition(final SwaptionPhysicalFixedIborDefinition swaption, final T data) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_13e71_71871/rev_13e71-71871.revisions;/projects/OG-Analytics/tests/unit/com/opengamma/financial/instrument/FixedIncomeInstrumentDefinitionVisitorTest.java;@Override    public String visitSwaptionPhysicalFixedIborDefinition(SwaptionPhysicalFixedIborDefinition swaption) ;@Override    public String visitSwaptionPhysicalFixedIborDefinition(final SwaptionPhysicalFixedIborDefinition swaption) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_14f82_b9dc6/rev_14f82-b9dc6.revisions;/src/java/org/apache/cassandra/db/ColumnFamilyStore.java;private static Map<Descriptor,Set<Component>> files(String keyspace, final String columnFamily, final boolean includeCompacted, final boolean includeTemporary)    ;private static Map<Descriptor,Set<Component>> files(String keyspace, final String columnFamily, final boolean includeCompacted, final boolean includeTemporary)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_15c2b_b28d6/rev_15c2b-b28d6.revisions;/src/java/org/apache/cassandra/tools/SSTableExport.java;private static final int PAGE_SIZE ;private static final int PAGE_SIZE 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_15c2b_b28d6/rev_15c2b-b28d6.revisions;/src/java/org/apache/cassandra/tools/SSTableExport.java;private static void serializeRow(IColumnIterator columns, boolean isSuper, PrintStream out) throws IOException    ;private static void serializeRow(IColumnIterator columns, boolean isSuper, PrintStream out) throws IOException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_15c2b_b28d6/rev_15c2b-b28d6.revisions;/src/java/org/apache/cassandra/tools/SSTableExport.java;public static void export(String ssTableFile, PrintStream outs, Collection<String> toExport, String[] excludes) throws IOException    ;public static void export(String ssTableFile, PrintStream outs, Collection<String> toExport, String[] excludes) throws IOException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_21f63_0467c/rev_21f63-0467c.revisions;/interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java;private static final org.apache.thrift.protocol.TField POPULATE_IO_CACHE_ON_FLUSH_FIELD_DESC ;private static final org.apache.thrift.protocol.TField POPULATE_IO_CACHE_ON_FLUSH_FIELD_DESC 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_21f63_0467c/rev_21f63-0467c.revisions;/interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java;public CfDef setPopulate_io_cache_on_flush(boolean populate_io_cache_on_flush) ;public CfDef setPopulate_io_cache_on_flush(boolean populate_io_cache_on_flush) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_21f63_0467c/rev_21f63-0467c.revisions;/interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java;public void unsetPopulate_io_cache_on_flush() ;public void unsetPopulate_io_cache_on_flush() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_21f63_0467c/rev_21f63-0467c.revisions;/interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java;public boolean isSetPopulate_io_cache_on_flush() ;public boolean isSetPopulate_io_cache_on_flush() 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_21f63_0467c/rev_21f63-0467c.revisions;/interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java;public void setPopulate_io_cache_on_flushIsSet(boolean value) ;public void setPopulate_io_cache_on_flushIsSet(boolean value) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_21f63_0467c/rev_21f63-0467c.revisions;/src/java/org/apache/cassandra/config/CFMetaData.java;public boolean populateIoCacheOnFlush()    ;public boolean populateIoCacheOnFlush()    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_29a8b_c5ee0/rev_29a8b-c5ee0.revisions;/src/java/org/apache/cassandra/net/Header.java;Header(InetAddress from, StorageService.Verb verb, Map<String, byte[]> details)    ;Header(InetAddress from, StorageService.Verb verb, Map<String, byte[]> details)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_29a8b_c5ee0/rev_29a8b-c5ee0.revisions;/src/java/org/apache/cassandra/net/MessagingService.java;private static AtomicInteger idGen ;private static AtomicInteger idGen 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_29a8b_c5ee0/rev_29a8b-c5ee0.revisions;/src/java/org/apache/cassandra/net/MessagingService.java;private static String nextId()    ;private static String nextId()    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_29a8b_c5ee0/rev_29a8b-c5ee0.revisions;/src/java/org/apache/cassandra/net/MessagingService.java;private void sendOneWay(Message message, String id, InetAddress to)    ;private void sendOneWay(Message message, String id, InetAddress to)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_29a8b_c5ee0/rev_29a8b-c5ee0.revisions;/src/java/org/apache/cassandra/net/MessagingService.java;public void receive(Message message, String id)    ;public void receive(Message message, String id)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_29a8b_c5ee0/rev_29a8b-c5ee0.revisions;/src/java/org/apache/cassandra/dht/BootStrapper.java;public void doVerb(Message message, String id)        ;public void doVerb(Message message, String id)        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_29a8b_c5ee0/rev_29a8b-c5ee0.revisions;/test/unit/org/apache/cassandra/service/RemoveTest.java;public Message handleMessage(Message msg, String id, InetAddress to)        ;public Message handleMessage(Message msg, String id, InetAddress to)        
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_29a8b_c5ee0/rev_29a8b-c5ee0.revisions;/src/java/org/apache/cassandra/db/SchemaCheckVerbHandler.java;public void doVerb(Message message, String id)    ;public void doVerb(Message message, String id)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_39dd8_4a3fa/rev_39dd8-4a3fa.revisions;/src/java/org/apache/cassandra/streaming/StreamHeader.java;public static final int STREAM_IN_SOURCE_FLAG ;public static final int STREAM_IN_SOURCE_FLAG 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_39dd8_4a3fa/rev_39dd8-4a3fa.revisions;/src/java/org/apache/cassandra/streaming/StreamHeader.java;public static final int STREAM_OUT_SOURCE_FLAG ;public static final int STREAM_OUT_SOURCE_FLAG 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_39dd8_4a3fa/rev_39dd8-4a3fa.revisions;/src/java/org/apache/cassandra/streaming/StreamInSession.java;private static long nextSessionId()    ;private static long nextSessionId()    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_44a85_d563e/rev_44a85-d563e.revisions;/projects/OG-Engine/src/com/opengamma/engine/view/calc/ViewComputationJob.java;private final CompositeMarketDataProviderFactory _compositeMarketDataProviderFactory;private final CompositeMarketDataProviderFactory _compositeMarketDataProviderFactory
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_44a85_d563e/rev_44a85-d563e.revisions;/projects/OG-Engine/src/com/opengamma/engine/view/calc/ViewComputationJob.java;private void replaceMarketDataProvider(List<MarketDataSpecification> marketDataSpecs) ;private void replaceMarketDataProvider(List<MarketDataSpecification> marketDataSpecs) 
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_44c46_66aad/rev_44c46-66aad.revisions;/src/java/org/apache/cassandra/db/SystemTable.java;public static void removeTruncationRecord(UUID cfId)    ;public static void removeTruncationRecord(UUID cfId)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_44c46_66aad/rev_44c46-66aad.revisions;/src/java/org/apache/cassandra/db/SystemTable.java;public static Map<UUID, Pair<ReplayPosition, Long>> getTruncationRecords()    ;public static Map<UUID, Pair<ReplayPosition, Long>> getTruncationRecords()    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_44c46_66aad/rev_44c46-66aad.revisions;/src/java/org/apache/cassandra/db/SystemTable.java;private static Pair<ReplayPosition, Long> truncationRecordFromBlob(ByteBuffer bytes)    ;private static Pair<ReplayPosition, Long> truncationRecordFromBlob(ByteBuffer bytes)    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_050d1_0db8b/rev_050d1-0db8b.revisions;/src/java/org/apache/cassandra/cli/CliClient.java;private void doSlice(String keyspace, ByteBuffer key, String columnFamily, byte[] superColumnName, int limit)            throws InvalidRequestException, UnavailableException, TimedOutException, TException, IllegalAccessException, NotFoundException, InstantiationException, NoSuchFieldException    ;private void doSlice(String keyspace, ByteBuffer key, String columnFamily, byte[] superColumnName, int limit)            throws InvalidRequestException, UnavailableException, TimedOutException, TException, IllegalAccessException, NotFoundException, InstantiationException, NoSuchFieldException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_050d1_8aeea/rev_050d1-8aeea.revisions;/src/java/org/apache/cassandra/cli/CliClient.java;private void doSlice(String keyspace, ByteBuffer key, String columnFamily, byte[] superColumnName, int limit)            throws InvalidRequestException, UnavailableException, TimedOutException, TException, IllegalAccessException, NotFoundException, InstantiationException, NoSuchFieldException    ;private void doSlice(String keyspace, ByteBuffer key, String columnFamily, byte[] superColumnName, int limit)            throws InvalidRequestException, UnavailableException, TimedOutException, TException, IllegalAccessException, NotFoundException, InstantiationException, NoSuchFieldException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_050d1_e23ff/rev_050d1-e23ff.revisions;/src/java/org/apache/cassandra/cli/CliClient.java;private void doSlice(String keyspace, ByteBuffer key, String columnFamily, byte[] superColumnName, int limit)            throws InvalidRequestException, UnavailableException, TimedOutException, TException, IllegalAccessException, NotFoundException, InstantiationException, NoSuchFieldException    ;private void doSlice(String keyspace, ByteBuffer key, String columnFamily, byte[] superColumnName, int limit)            throws InvalidRequestException, UnavailableException, TimedOutException, TException, IllegalAccessException, NotFoundException, InstantiationException, NoSuchFieldException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_51a07_22fc2/rev_51a07-22fc2.revisions;/contrib/pig/src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java;private Tuple columnToTuple(ByteBuffer name, IColumn col, CfDef cfDef) throws IOException    ;private Tuple columnToTuple(ByteBuffer name, IColumn col, CfDef cfDef) throws IOException    
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_51d20_16d73/rev_51d20-16d73.revisions;/src/java/org/apache/cassandra/service/GCInspector.java;private HashMap<String, Long> gccounts ;private HashMap<String, Long> gccounts 
