revision;possibleRenamings;renamingsDueToIdentation
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_5040f_5dc40/rev_5040f-5dc40.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_5044d_662aa/rev_5044d-662aa.revisions;95;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_5160c_e60a0/rev_5160c-e60a0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_5238a_e07a0/rev_5238a-e07a0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_5434a_9895c/rev_5434a-9895c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_05440_d5715/rev_05440-d5715.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_05485_35fbb/rev_05485-35fbb.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_5632a_d9f6c/rev_5632a-d9f6c.revisions;4;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_05709_9d057/rev_05709-9d057.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_05830_4af2b/rev_05830-4af2b.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_5882a_47112/rev_5882a-47112.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_5893f_b2042/rev_5893f-b2042.revisions;3;2
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_5923d_0cc97/rev_5923d-0cc97.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_06198_9ef92/rev_06198-9ef92.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_6287a_3e608/rev_6287a-3e608.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6352e_63b6c/rev_6352e-63b6c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6407c_48812/rev_6407c-48812.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6554b_57cec/rev_6554b-57cec.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6564b_f774b/rev_6564b-f774b.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6574d_743be/rev_6574d-743be.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_6679d_b7cb2/rev_6679d-b7cb2.revisions;8;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_06699_25752/rev_06699-25752.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6850c_72ca5/rev_6850c-72ca5.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6860d_e6f30/rev_6860d-e6f30.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6874a_bef95/rev_6874a-bef95.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6895b_b6ae2/rev_6895b-b6ae2.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_6936d_adffb/rev_6936d-adffb.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_mct/revisions/rev_06955_e17ef/rev_06955-e17ef.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_6976d_92688/rev_6976d-92688.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_7065b_025c0/rev_7065b-025c0.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_07076_26e43/rev_07076-26e43.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_7105a_603f9/rev_7105a-603f9.revisions;4;1
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_7110d_b701d/rev_7110d-b701d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_7121a_855e2/rev_7121a-855e2.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_7161a_e9357/rev_7161a-e9357.revisions;5;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_07303_a7b9d/rev_07303-a7b9d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_7359f_0787f/rev_7359f-0787f.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_7371e_42c55/rev_7371e-42c55.revisions;5;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_7525e_ae366/rev_7525e-ae366.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_7554e_fabdd/rev_7554e-fabdd.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_7650f_65f09/rev_7650f-65f09.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_7763a_f77be/rev_7763a-f77be.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_7801a_a3dc7/rev_7801a-a3dc7.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cloudify/revisions/rev_7817d_852ba/rev_7817d-852ba.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_7907b_c4257/rev_7907b-c4257.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_7957f_43161/rev_7957f-43161.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_8081e_b125d/rev_8081e-b125d.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_8137f_ea686/rev_8137f-ea686.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_8249b_70d9c/rev_8249b-70d9c.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_8264e_074f4/rev_8264e-074f4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_8349f_1d641/rev_8349f-1d641.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_8393b_b7a00/rev_8393b-b7a00.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_8440b_83f4a/rev_8440b-83f4a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_8442d_3190c/rev_8442d-3190c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_8476d_7702d/rev_8476d-7702d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_8480f_8436e/rev_8480f-8436e.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_8541c_b2ef5/rev_8541c-b2ef5.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_8684e_81faf/rev_8684e-81faf.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_8895e_67735/rev_8895e-67735.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_8916f_3f8ca/rev_8916f-3f8ca.revisions;6;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9083c_ae0d5/rev_9083c-ae0d5.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_9089e_4efd1/rev_9089e-4efd1.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_retrofit/revisions/rev_9097b_adb88/rev_9097b-adb88.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_9236a_4cbc5/rev_9236a-4cbc5.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9269c_8440b/rev_9269c-8440b.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_infinispan/revisions/rev_9284d_166ec/rev_9284d-166ec.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_9294e_3183b/rev_9294e-3183b.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9359b_c3550/rev_9359b-c3550.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_9511c_71af7/rev_9511c-71af7.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_09692_6df06/rev_09692-6df06.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9793d_5d821/rev_9793d-5d821.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9828c_0d30c/rev_9828c-0d30c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9851b_1aa98/rev_9851b-1aa98.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9852a_acf30/rev_9852a-acf30.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_9881e_c7fb2/rev_9881e-c7fb2.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_9944b_fcf98/rev_9944b-fcf98.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_10417_7da18/rev_10417-7da18.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_10527_90d08/rev_10527-90d08.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_10959_b5d07/rev_10959-b5d07.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_11588_c898b/rev_11588-c898b.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_12840_533d9/rev_12840-533d9.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_13116_551da/rev_13116-551da.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_13219_86f22/rev_13219-86f22.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_14216_b8cbc/rev_14216-b8cbc.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_14521_a9bad/rev_14521-a9bad.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_15067_d1fc9/rev_15067-d1fc9.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_17278_ab1a0/rev_17278-ab1a0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_17290_114f1/rev_17290-114f1.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_18102_f458c/rev_18102-f458c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_18154_1ea6c/rev_18154-1ea6c.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_19259_1630e/rev_19259-1630e.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_19324_500de/rev_19324-500de.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_19576_bda65/rev_19576-bda65.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_19751_a2014/rev_19751-a2014.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_19800_a1c8d/rev_19800-a1c8d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_19889_3b0ab/rev_19889-3b0ab.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_20150_63c21/rev_20150-63c21.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_20353_c0ca1/rev_20353-c0ca1.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_roboguice/revisions/rev_20364_9a05c/rev_20364-9a05c.revisions;8;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_kotlin/revisions/rev_20931_f6129/rev_20931-f6129.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_21306_a950b/rev_21306-a950b.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_21875_7108f/rev_21875-7108f.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_22470_90869/rev_22470-90869.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_23813_bcfe3/rev_23813-bcfe3.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_23865_2527d/rev_23865-2527d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_23893_eb396/rev_23893-eb396.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_mct/revisions/rev_25355_1a77d/rev_25355-1a77d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_25982_d2bed/rev_25982-d2bed.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_26016_3afd0/rev_26016-3afd0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_26352_99bfa/rev_26352-99bfa.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_26352_40596/rev_26352-40596.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_26356_82be8/rev_26356-82be8.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_26480_1c985/rev_26480-1c985.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_26747_957b8/rev_26747-957b8.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_26995_738b1/rev_26995-738b1.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_27140_9ecda/rev_27140-9ecda.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_27895_ec37c/rev_27895-ec37c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_27896_770bc/rev_27896-770bc.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_28938_8d783/rev_28938-8d783.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_30501_fcd9a/rev_30501-fcd9a.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_30885_84ece/rev_30885-84ece.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_31883_82f80/rev_31883-82f80.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_33185_20d62/rev_33185-20d62.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_33467_7cb8c/rev_33467-7cb8c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_33496_755d3/rev_33496-755d3.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_33740_8dd22/rev_33740-8dd22.revisions;71;1
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_35762_2cfa0/rev_35762-2cfa0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jsoup/revisions/rev_35929_84ab3/rev_35929-84ab3.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_36247_d99a6/rev_36247-d99a6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cloudify/revisions/rev_36470_243ee/rev_36470-243ee.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_36612_8eb3b/rev_36612-8eb3b.revisions;15;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_36638_e6316/rev_36638-e6316.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_36810_40974/rev_36810-40974.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_37249_31713/rev_37249-31713.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_37736_6858d/rev_37736-6858d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_39066_5774e/rev_39066-5774e.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_40377_464d4/rev_40377-464d4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_40669_1d2c1/rev_40669-1d2c1.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_40958_492c0/rev_40958-492c0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_41013_21afd/rev_41013-21afd.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_41013_b7c81/rev_41013-b7c81.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_42582_47863/rev_42582-47863.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_42875_facc6/rev_42875-facc6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_43116_04478/rev_43116-04478.revisions;4;2
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_43339_bdffd/rev_43339-bdffd.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_43360_86152/rev_43360-86152.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_43479_21a1d/rev_43479-21a1d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_43496_9bd38/rev_43496-9bd38.revisions;1;1
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_44005_16ae4/rev_44005-16ae4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_44764_254df/rev_44764-254df.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_44887_3aadd/rev_44887-3aadd.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_44925_a3479/rev_44925-a3479.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_45107_d70c8/rev_45107-d70c8.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_45261_fd66c/rev_45261-fd66c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_45561_90d77/rev_45561-90d77.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_45703_1a967/rev_45703-1a967.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_45766_a7e8d/rev_45766-a7e8d.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_45886_43bdb/rev_45886-43bdb.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_graylog2server/revisions/rev_47517_086d6/rev_47517-086d6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_48438_39dd8/rev_48438-39dd8.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_49109_c00c2/rev_49109-c00c2.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_49419_9c14e/rev_49419-9c14e.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_graylog2server/revisions/rev_50074_52fa1/rev_50074-52fa1.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_50599_7a284/rev_50599-7a284.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_51109_47def/rev_51109-47def.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_52671_44957/rev_52671-44957.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_54266_29232/rev_54266-29232.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_54528_3459c/rev_54528-3459c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_56526_9825c/rev_56526-9825c.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_56876_ca761/rev_56876-ca761.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_56927_2effc/rev_56927-2effc.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_57684_27e27/rev_57684-27e27.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_57684_bd8f8/rev_57684-bd8f8.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_57915_e528a/rev_57915-e528a.revisions;8;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_58410_885cf/rev_58410-885cf.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_58410_e496f/rev_58410-e496f.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_graylog2server/revisions/rev_59216_84154/rev_59216-84154.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_59217_5ef05/rev_59217-5ef05.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_59435_fba4b/rev_59435-fba4b.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_60112_cc8a2/rev_60112-cc8a2.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_60303_33e0c/rev_60303-33e0c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_60629_a917c/rev_60629-a917c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_61465_a24b2/rev_61465-a24b2.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_61543_889f3/rev_61543-889f3.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_61567_9bb34/rev_61567-9bb34.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_61623_13ef0/rev_61623-13ef0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_62386_6f1b7/rev_62386-6f1b7.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_62642_31d51/rev_62642-31d51.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_62688_a2c4c/rev_62688-a2c4c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_64440_fd482/rev_64440-fd482.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_68143_39747/rev_68143-39747.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_68198_cd85d/rev_68198-cd85d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_68444_2fa33/rev_68444-2fa33.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_68931_eb403/rev_68931-eb403.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_69208_06b1a/rev_69208-06b1a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_69208_15a79/rev_69208-15a79.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_69208_c74db/rev_69208-c74db.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_69850_841cb/rev_69850-841cb.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_70297_1ff0d/rev_70297-1ff0d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_70391_0f479/rev_70391-0f479.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_70431_1a706/rev_70431-1a706.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_70635_ea857/rev_70635-ea857.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_72241_50191/rev_72241-50191.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_72782_f71c4/rev_72782-f71c4.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_bukkit/revisions/rev_72812_e96b6/rev_72812-e96b6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_73184_0be5a/rev_73184-0be5a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_74973_42582/rev_74973-42582.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_75647_5e75a/rev_75647-5e75a.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_76044_cf9b8/rev_76044-cf9b8.revisions;0;0
